Token,Frequency,node_id,component_id,in_giant_component
durmiendo,271,1156,0,True
quedarse,271,1157,0,True
abrió,271,1158,0,True
pedí,270,1159,0,True
pase,270,1160,0,True
quedé,270,1161,0,True
empieza,270,1162,0,True
estés,269,1163,0,True
enorme,269,1164,0,True
tanta,269,1165,0,True
italia,269,1166,156,False
dile,268,1167,0,True
sacó,267,1168,0,True
cualquiera,266,1169,0,True
pocas,266,1170,0,True
oración,266,1171,0,True
taxi,266,1172,157,False
frecuencia,266,1173,158,False
famoso,266,1174,0,True
profesora,266,1175,0,True
nosotras,265,1176,0,True
real,265,1177,0,True
abrigo,265,1178,159,False
segura,265,1179,0,True
enemigo,264,1180,160,False
vais,264,1181,0,True
belleza,264,1182,0,True
verdaderamente,263,1183,0,True
casas,262,1184,0,True
juega,262,1185,0,True
lee,261,1186,0,True
conocer,261,1187,0,True
york,260,1188,161,False
interesa,260,1189,0,True
podéis,259,1190,0,True
habló,258,1191,0,True
confiar,258,1192,0,True
madera,258,1193,162,False
minuto,258,1194,0,True
pieza,258,1195,0,True
puente,258,1196,163,False
existen,257,1197,0,True
gana,257,1198,0,True
sirve,257,1199,0,True
raro,256,1200,0,True
relación,256,1201,0,True
perdón,255,1202,0,True
ziri,254,1203,0,True
películas,254,1204,0,True
ladrón,254,1205,164,False
chicas,254,1206,0,True
roja,254,1207,96,False
olvidó,253,1208,0,True
llamo,253,1209,0,True
población,253,1210,165,False
flor,253,1211,0,True
fuiste,253,1212,0,True
cocinar,253,1213,53,False
botella,253,1214,166,False
hermoso,252,1215,0,True
traje,252,1216,0,True
queso,252,1217,167,False
solución,251,1218,0,True
hechos,251,1219,0,True
linda,251,1220,0,True
llamado,251,1221,0,True
necesitaba,250,1222,0,True
gustaba,250,1223,0,True
decirme,250,1224,0,True
piel,250,1225,0,True
ganó,250,1226,0,True
norte,249,1227,168,False
máquina,249,1228,0,True
quizá,249,1229,0,True
tele,249,1230,35,False
brazo,249,1231,169,False
escritorio,248,1232,170,False
alumnos,248,1233,0,True
normal,248,1234,171,False
sociedad,248,1235,172,False
béisbol,247,1236,173,False
sentía,247,1237,0,True
ten,247,1238,0,True
dejé,247,1239,0,True
mentira,246,1240,0,True
pequeños,246,1241,0,True
tengas,246,1242,0,True
pasé,246,1243,0,True
contó,246,1244,0,True
espacio,245,1245,0,True
queréis,245,1246,0,True
mantener,245,1247,0,True
contento,245,1248,0,True
basura,245,1249,0,True
ésta,245,1250,0,True
quedarme,245,1251,0,True
útil,244,1252,0,True
tuvimos,244,1253,0,True
humor,244,1254,0,True
energía,243,1255,174,False
tenían,243,1256,0,True
llegue,243,1257,0,True
gustó,242,1258,0,True
busca,242,1259,0,True
bus,242,1260,48,False
bolsa,242,1261,175,False
parar,241,1262,0,True
entiende,241,1263,0,True
oh,241,1264,0,True
universo,240,1265,176,False
bella,240,1266,0,True
pedir,240,1267,0,True
estúpido,240,1268,0,True
aprendiendo,240,1269,0,True
además,240,1270,0,True
siglo,240,1271,0,True
adónde,240,1272,0,True
sepa,239,1273,0,True
matar,239,1274,0,True
sonrisa,239,1275,0,True
estuviera,239,1276,0,True
espalda,239,1277,0,True
necesitan,239,1278,0,True
diario,238,1279,0,True
baja,238,1280,0,True
nuevas,238,1281,0,True
paciencia,238,1282,177,False
vivía,238,1283,0,True
viernes,237,1284,178,False
acabar,237,1285,0,True
hielo,237,1286,0,True
tuyo,237,1287,0,True
terrible,237,1288,0,True
escucha,237,1289,0,True
ayudarte,237,1290,0,True
discurso,237,1291,0,True
colores,236,1292,59,False
oí,236,1293,0,True
pintura,235,1294,0,True
normalmente,235,1295,0,True
lágrimas,235,1296,0,True
sentó,235,1297,0,True
enamorado,235,1298,0,True
dieron,235,1299,0,True
oraciones,235,1300,0,True
intención,234,1301,0,True
cultura,234,1302,179,False
correo,234,1303,0,True
coches,234,1304,0,True
inglaterra,234,1305,180,False
compras,234,1306,0,True
computadora,233,1307,119,False
absoluto,233,1308,0,True
nariz,233,1309,181,False
sean,233,1310,0,True
creen,233,1311,0,True
medicina,232,1312,0,True
arriba,232,1313,0,True
resultó,232,1314,0,True
ruso,232,1315,182,False
objetivo,232,1316,0,True
entrada,231,1317,0,True
simple,231,1318,0,True
tormenta,231,1319,183,False
abajo,231,1320,0,True
haberlo,230,1321,0,True
doce,230,1322,0,True
texto,230,1323,0,True
encantan,229,1324,0,True
sonido,229,1325,79,False
cabo,229,1326,184,False
argelia,229,1327,0,True
ayudarme,229,1328,0,True
verlo,229,1329,0,True
vecinos,229,1330,185,False
capacidad,229,1331,186,False
excelente,228,1332,0,True
traducción,228,1333,0,True
roto,228,1334,0,True
enferma,228,1335,56,False
cierra,227,1336,0,True
intenta,227,1337,0,True
domingos,227,1338,103,False
resto,227,1339,0,True
portugués,227,1340,187,False
tuya,226,1341,0,True
estaría,226,1342,0,True
vecino,226,1343,185,False
corre,226,1344,0,True
vimos,226,1345,0,True
negocio,225,1346,0,True
recuerda,225,1347,0,True
cambiado,225,1348,0,True
recordar,225,1349,0,True
comí,225,1350,0,True
puedas,224,1351,0,True
adelante,224,1352,0,True
educación,224,1353,0,True
favorita,224,1354,0,True
podés,224,1355,0,True
respondió,224,1356,0,True
blanca,224,1357,0,True
comen,224,1358,0,True
olvidé,223,1359,0,True
decía,223,1360,0,True
caer,223,1361,0,True
jane,223,1362,0,True
alegría,223,1363,0,True
esfuerzo,223,1364,0,True
carrera,222,1365,0,True
preparado,222,1366,0,True
solamente,222,1367,0,True
últimos,222,1368,0,True
trae,222,1369,0,True
humana,222,1370,0,True
ken,221,1371,0,True
fondo,221,1372,0,True
cantidad,221,1373,0,True
programa,221,1374,188,False
peces,221,1375,126,False
anda,221,1376,0,True
orden,221,1377,0,True
sacar,221,1378,0,True
borracho,220,1379,0,True
huevo,220,1380,75,False
abre,220,1381,0,True
mirar,220,1382,0,True
plato,220,1383,0,True
platos,220,1384,0,True
cantante,220,1385,0,True
mercado,219,1386,189,False
naranja,219,1387,190,False
aceptar,219,1388,0,True
merece,218,1389,0,True
acostumbrado,218,1390,0,True
quedado,218,1391,0,True
plantas,218,1392,0,True
preocupes,218,1393,0,True
hiciera,217,1394,0,True
techo,217,1395,0,True
trató,217,1396,0,True
ocupada,217,1397,0,True
tiempos,216,1398,0,True
despacio,216,1399,191,False
lenguaje,216,1400,0,True
hablado,215,1401,0,True
ganado,215,1402,0,True
quiso,215,1403,0,True
casó,215,1404,0,True
orgulloso,215,1405,0,True
intentar,215,1406,0,True
suelen,215,1407,0,True
estrella,215,1408,128,False
servicio,215,1409,192,False
inteligencia,215,1410,105,False
vemos,214,1411,0,True
sur,214,1412,0,True
podido,214,1413,0,True
popular,213,1414,0,True
temo,212,1415,0,True
recibió,212,1416,0,True
humanidad,212,1417,0,True
especial,212,1418,0,True
huele,212,1419,0,True
llamada,212,1420,0,True
vergüenza,211,1421,0,True
darle,211,1422,0,True
tía,210,1423,0,True
ayudó,210,1424,0,True
distancia,210,1425,0,True
artículo,210,1426,0,True
leí,210,1427,0,True
fría,210,1428,25,False
piernas,210,1429,0,True
lloviendo,210,1430,0,True
nivel,209,1431,193,False
levantó,209,1432,0,True
tomado,209,1433,0,True
página,209,1434,194,False
cita,209,1435,0,True
completo,209,1436,0,True
verme,209,1437,0,True
andar,208,1438,0,True
tantas,208,1439,0,True
derechos,208,1440,0,True
cincuenta,208,1441,195,False
fácilmente,208,1442,0,True
cerrar,208,1443,0,True
costumbre,207,1444,0,True
sr,207,1445,0,True
decidido,207,1446,0,True
latín,207,1447,38,False
pertenece,207,1448,0,True
calidad,207,1449,196,False
tráfico,206,1450,197,False
amistad,206,1451,0,True
señora,206,1452,0,True
guapa,206,1453,0,True
medios,206,1454,39,False
políticos,206,1455,145,False
hermanas,206,1456,0,True
perfecto,206,1457,0,True
querría,205,1458,0,True
natural,205,1459,133,False
ejercicio,205,1460,198,False
idiota,205,1461,0,True
veía,204,1462,0,True
sentí,204,1463,0,True
tarta,204,1464,199,False
alcohol,204,1465,0,True
deporte,204,1466,200,False
placer,204,1467,0,True
conciencia,204,1468,201,False
volveré,204,1469,0,True
sentir,203,1470,0,True
permite,203,1471,0,True
rosa,203,1472,202,False
contrario,203,1473,0,True
depende,203,1474,203,False
carretera,202,1475,0,True
correcta,202,1476,0,True
coger,202,1477,0,True
estudia,202,1478,0,True
supongo,202,1479,0,True
viviendo,201,1480,0,True
siguió,201,1481,0,True
resultados,201,1482,0,True
pareces,201,1483,0,True
corta,201,1484,0,True
limpiar,201,1485,0,True
llevas,201,1486,0,True
llegaron,201,1487,0,True
sentimientos,201,1488,0,True
odia,200,1489,0,True
cola,200,1490,204,False
vivimos,200,1491,0,True
construir,200,1492,0,True
duerme,199,1493,0,True
pierna,199,1494,0,True
moisés,199,1495,0,True
nombres,198,1496,0,True
rica,198,1497,0,True
empleo,198,1498,0,True
tendrá,198,1499,0,True
línea,198,1500,205,False
museo,198,1501,206,False
tuviera,198,1502,0,True
sorpresa,198,1503,0,True
aprende,198,1504,0,True
inmediato,198,1505,0,True
vete,198,1506,0,True
pescar,197,1507,126,False
rara,197,1508,0,True
otoño,197,1509,0,True
muchacho,197,1510,0,True
principal,197,1511,207,False
tomé,197,1512,0,True
cuáles,197,1513,0,True
arena,196,1514,208,False
móvil,196,1515,0,True
quise,196,1516,0,True
comportamiento,196,1517,0,True
tuvieron,196,1518,0,True
explicar,196,1519,0,True
destino,196,1520,209,False
anciano,196,1521,0,True
teatro,195,1522,210,False
pollo,195,1523,0,True
mapa,194,1524,211,False
at,194,1525,0,True
ventanas,194,1526,36,False
lápiz,194,1527,0,True
llevan,194,1528,0,True
respeto,194,1529,0,True
doy,194,1530,0,True
layla,194,1531,212,False
tantos,194,1532,0,True
premio,193,1533,0,True
italiano,193,1534,156,False
jugador,193,1535,0,True
contacto,193,1536,213,False
propósito,193,1537,0,True
broma,193,1538,214,False
salido,192,1539,0,True
época,192,1540,0,True
vienen,192,1541,0,True
pensó,192,1542,0,True
matrimonio,192,1543,34,False
hablaba,192,1544,0,True
aquello,192,1545,0,True
barato,191,1546,0,True
mató,191,1547,0,True
cambió,191,1548,0,True
quizás,191,1549,0,True
méxico,190,1550,215,False
cárcel,190,1551,216,False
canadiense,190,1552,217,False
conocimiento,190,1553,0,True
acabado,190,1554,0,True
sábado,189,1555,178,False
trajo,189,1556,0,True
cae,189,1557,0,True
conocen,189,1558,0,True
camión,189,1559,218,False
octubre,189,1560,0,True
desearía,188,1561,0,True
compra,188,1562,0,True
bandera,188,1563,219,False
calles,188,1564,0,True
das,188,1565,0,True
metro,187,1566,220,False
pastel,187,1567,221,False
logró,187,1568,0,True
conocí,187,1569,0,True
negocios,186,1570,0,True
piscina,186,1571,222,False
sorprendió,186,1572,0,True
hablamos,186,1573,0,True
presente,186,1574,0,True
hayas,186,1575,0,True
significado,186,1576,0,True
malas,186,1577,0,True
asiento,186,1578,0,True
curso,186,1579,0,True
reina,186,1580,0,True
pensado,186,1581,0,True
actual,185,1582,0,True
teoría,185,1583,0,True
dedo,185,1584,0,True
lamento,185,1585,0,True
sientes,185,1586,0,True
nota,185,1587,0,True
necesidad,185,1588,0,True
confianza,185,1589,0,True
oscuridad,185,1590,223,False
aburrido,185,1591,224,False
pizza,184,1592,225,False
cabello,184,1593,226,False
importantes,184,1594,0,True
piensan,184,1595,0,True
propios,184,1596,0,True
rusia,183,1597,182,False
mirada,183,1598,0,True
harto,183,1599,0,True
llorando,183,1600,0,True
decirte,183,1601,0,True
poema,183,1602,227,False
diría,183,1603,0,True
nubes,183,1604,228,False
boda,183,1605,0,True
corto,183,1606,0,True
pez,182,1607,126,False
club,182,1608,229,False
entero,182,1609,0,True
crimen,182,1610,230,False
sofá,181,1611,231,False
culpable,181,1612,232,False
san,181,1613,0,True
seres,181,1614,0,True
enfadado,180,1615,0,True
tratando,180,1616,0,True
tomo,180,1617,0,True
verdadera,180,1618,0,True
probable,180,1619,0,True
especie,180,1620,0,True
informe,180,1621,0,True
pareja,179,1622,233,False
basta,179,1623,0,True
permiso,179,1624,0,True
escribiendo,179,1625,0,True
volar,179,1626,0,True
olor,179,1627,234,False
sintió,179,1628,0,True
puse,179,1629,0,True
cuarenta,179,1630,0,True
espejo,179,1631,235,False
planes,179,1632,68,False
recibir,179,1633,0,True
canta,179,1634,0,True
darme,179,1635,236,False
polvo,179,1636,0,True
enseñó,178,1637,0,True
preocupado,178,1638,0,True
tarjeta,178,1639,237,False
querido,178,1640,0,True
soportar,178,1641,0,True
mayores,178,1642,0,True
tendrás,177,1643,0,True
hicimos,177,1644,0,True
vuelo,177,1645,0,True
rostro,177,1646,0,True
dedos,177,1647,238,False
escuchando,177,1648,0,True
importancia,177,1649,0,True
vende,177,1650,0,True
quince,177,1651,239,False
incendio,177,1652,0,True
pobres,177,1653,85,False
casarse,177,1654,34,False
extraña,176,1655,0,True
egipto,176,1656,240,False
temperatura,176,1657,241,False
dulces,176,1658,242,False
vuelva,176,1659,0,True
extranjeros,176,1660,0,True
invitados,176,1661,0,True
encontramos,176,1662,0,True
oscuro,176,1663,223,False
nací,176,1664,0,True
canciones,176,1665,0,True
responsable,176,1666,0,True
supermercado,176,1667,243,False
aprendido,175,1668,0,True
prometió,175,1669,0,True
podrá,175,1670,0,True
apareció,175,1671,0,True
quedaron,175,1672,0,True
hacemos,175,1673,0,True
acento,175,1674,244,False
alegro,175,1675,0,True
quitó,174,1676,0,True
soldados,174,1677,245,False
enseña,174,1678,0,True
quienes,174,1679,0,True
corbata,173,1680,246,False
revista,173,1681,0,True
imagen,173,1682,0,True
brazos,173,1683,169,False
sed,173,1684,0,True
tendré,173,1685,0,True
botón,173,1686,247,False
querer,173,1687,0,True
dale,173,1688,248,False
propuesta,172,1689,0,True
japoneses,172,1690,23,False
zona,172,1691,0,True
hables,172,1692,0,True
miles,172,1693,0,True
formas,172,1694,0,True
condiciones,172,1695,249,False
deje,172,1696,0,True
prisión,172,1697,216,False
ciudades,171,1698,7,False
tomando,171,1699,0,True
llaman,171,1700,0,True
cuadro,171,1701,0,True
visita,171,1702,0,True
internacional,171,1703,0,True
artista,171,1704,0,True
justicia,171,1705,250,False
interés,171,1706,0,True
dura,171,1707,0,True
costó,170,1708,0,True
usando,170,1709,0,True
casualidad,170,1710,0,True
inocente,170,1711,251,False
religión,170,1712,0,True
cansada,170,1713,0,True
pelota,169,1714,0,True
subir,169,1715,0,True
viejos,169,1716,0,True
volverá,169,1717,0,True
olvidar,169,1718,0,True
esquina,169,1719,252,False
hacerse,169,1720,0,True
comienza,168,1721,0,True
sabías,168,1722,0,True
ratón,168,1723,253,False
esposo,168,1724,34,False
monte,168,1725,0,True
absolutamente,168,1726,0,True
negó,168,1727,0,True
mañanas,168,1728,0,True
remedio,167,1729,0,True
dieta,167,1730,254,False
abierto,167,1731,0,True
barrio,167,1732,185,False
descanso,167,1733,0,True
supuesto,167,1734,0,True
echar,167,1735,0,True
robó,167,1736,255,False
sombra,167,1737,256,False
cerebro,166,1738,257,False
aceite,166,1739,258,False
semejante,166,1740,0,True
ejército,166,1741,245,False
armas,166,1742,0,True
compañeros,166,1743,0,True
irá,166,1744,0,True
planta,165,1745,0,True
traer,165,1746,0,True
cuello,165,1747,0,True
detalles,165,1748,0,True
profundo,165,1749,259,False
llegará,165,1750,0,True
descansar,165,1751,0,True
bill,165,1752,0,True
excepto,165,1753,260,False
japonesa,165,1754,23,False
conversación,165,1755,0,True
compraste,165,1756,0,True
reír,165,1757,0,True
pedido,164,1758,0,True
historias,164,1759,0,True
hecha,164,1760,0,True
enseguida,164,1761,0,True
enseñar,164,1762,0,True
arma,164,1763,0,True
enemigos,164,1764,160,False
letra,164,1765,0,True
vayamos,163,1766,0,True
enojado,163,1767,0,True
oferta,163,1768,0,True
extremadamente,163,1769,0,True
datos,163,1770,261,False
doble,163,1771,262,False
pasaporte,163,1772,263,False
victoria,163,1773,0,True
robado,163,1774,164,False
cerrada,163,1775,0,True
prohibido,163,1776,264,False
llamas,162,1777,0,True
eras,162,1778,0,True
corrió,162,1779,0,True
roma,162,1780,265,False
lavar,162,1781,0,True
dé,162,1782,0,True
fresco,161,1783,0,True
caballos,161,1784,80,False
regalos,161,1785,0,True
canadá,161,1786,217,False
herida,161,1787,0,True
grecia,161,1788,266,False
autor,161,1789,0,True
probar,161,1790,0,True
poca,161,1791,0,True
torta,161,1792,199,False
aspecto,161,1793,0,True
quedarte,161,1794,0,True
haberte,160,1795,0,True
muchacha,160,1796,0,True
preocupa,160,1797,0,True
contiene,160,1798,0,True
beso,160,1799,0,True
crisis,160,1800,267,False
sabor,160,1801,0,True
miel,160,1802,0,True
debía,160,1803,0,True
echó,160,1804,0,True
cuidar,160,1805,0,True
muchísimo,160,1806,0,True
hable,160,1807,0,True
bob,160,1808,268,False
gas,159,1809,269,False
golf,159,1810,270,False
discutir,159,1811,0,True
velocidad,159,1812,0,True
medida,159,1813,271,False
político,159,1814,145,False
nervioso,158,1815,272,False
vladimir,158,1816,182,False
cambia,158,1817,0,True
cuestión,158,1818,0,True
moda,158,1819,0,True
talento,158,1820,186,False
pasamos,158,1821,0,True
iremos,158,1822,0,True
economía,158,1823,273,False
prestado,158,1824,0,True
comenzar,158,1825,0,True
complicado,158,1826,0,True
cáncer,158,1827,274,False
terremoto,158,1828,275,False
torre,158,1829,276,False
productos,158,1830,0,True
conocía,158,1831,0,True
amigas,158,1832,0,True
pérdida,158,1833,0,True
explicación,157,1834,0,True
lentamente,157,1835,191,False
elegir,157,1836,0,True
apartamento,157,1837,0,True
disculpe,157,1838,0,True
riesgo,157,1839,0,True
ciento,157,1840,0,True
viva,157,1841,0,True
ocurre,157,1842,0,True
gordo,157,1843,0,True
promesa,157,1844,0,True
trabajadores,156,1845,0,True
luces,156,1846,0,True
física,156,1847,277,False
caminando,156,1848,0,True
plata,156,1849,0,True
vienes,156,1850,0,True
hogar,156,1851,0,True
arreglar,156,1852,0,True
lindo,155,1853,0,True
cruzar,155,1854,0,True
ayude,155,1855,0,True
sucedió,155,1856,0,True
ambas,155,1857,0,True
ascensor,155,1858,278,False
parado,155,1859,0,True
convirtió,155,1860,0,True
espíritu,155,1861,0,True
actualmente,155,1862,0,True
desayunar,155,1863,152,False
honesto,155,1864,0,True
suyo,155,1865,0,True
solos,155,1866,0,True
lentes,154,1867,0,True
leo,154,1868,0,True
increíble,154,1869,0,True
llegamos,154,1870,0,True
entendido,154,1871,0,True
tenías,154,1872,0,True
despierto,154,1873,0,True
termina,154,1874,0,True
yenes,154,1875,279,False
motivo,153,1876,0,True
grave,153,1877,280,False
herido,153,1878,0,True
bar,153,1879,281,False
profundamente,153,1880,259,False
montañas,153,1881,99,False
lobo,153,1882,0,True
región,153,1883,0,True
fábrica,153,1884,0,True
lugares,153,1885,0,True
voluntad,153,1886,0,True
almorzar,153,1887,152,False
parada,153,1888,0,True
satisfecho,153,1889,0,True
castillo,153,1890,282,False
pareció,152,1891,0,True
molesta,152,1892,0,True
intenté,152,1893,0,True
podríamos,152,1894,0,True
alcanzar,152,1895,0,True
querías,152,1896,0,True
hazlo,152,1897,0,True
murieron,152,1898,0,True
kilómetros,152,1899,0,True
tratar,151,1900,0,True
estómago,151,1901,283,False
mostró,151,1902,0,True
tranquilo,151,1903,0,True
galletas,151,1904,0,True
fiebre,151,1905,284,False
árabe,151,1906,285,False
tendremos,151,1907,0,True
supone,151,1908,0,True
aproximadamente,151,1909,286,False
estadounidense,151,1910,148,False
vender,151,1911,0,True
gratis,151,1912,0,True
pantalones,151,1913,287,False
fortuna,151,1914,0,True
parecer,151,1915,0,True
escaleras,151,1916,288,False
metros,151,1917,0,True
interesado,151,1918,0,True
antiguo,151,1919,0,True
pon,150,1920,0,True
guste,150,1921,0,True
dejaron,150,1922,0,True
juegos,150,1923,0,True
facilidad,150,1924,0,True
oye,150,1925,0,True
dando,150,1926,0,True
recién,149,1927,0,True
